task_name,ecr_image_uri,image_digest,image_ref_pinned,in_ecr,pushed_at,size_mb,language,category,repo,pass_at_8
bpfman-bpfman-978,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bpfman-bpfman-978,sha256:026c9272a07704445f25a16e5579282e34cc253bf2db93cd52665a6a2d2ec1c5,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:026c9272a07704445f25a16e5579282e34cc253bf2db93cd52665a6a2d2ec1c5,yes,2026-07-01 15:56:58.531000+00:00,556.0,go,Debugging and Repair,bpfman/bpfman,0/8
braintree-braintree_android-1137,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:braintree-braintree_android-1137,sha256:4621cfd08a231cce160c1c0a8663d6bed6ff8c97f7b4cbc39324472d10ee1e78,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:4621cfd08a231cce160c1c0a8663d6bed6ff8c97f7b4cbc39324472d10ee1e78,yes,2026-07-01 12:53:47.456000+00:00,2281.5,java,Software Engineering,braintree/braintree_android,1/8
braintree-braintree_android-620,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:braintree-braintree_android-620,sha256:de2652245eac041dbe563259d7d3825af51cdc36ea047f0fe94bee336b1a0f9d,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:de2652245eac041dbe563259d7d3825af51cdc36ea047f0fe94bee336b1a0f9d,yes,2026-07-01 12:51:04.690000+00:00,1948.9,java,Software Engineering,braintree/braintree_android,3/8
brave-intl-bat-go-1892,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:brave-intl-bat-go-1892,sha256:d3624cdac3750c8ab10d85c28a8e16cf3da1126c971ca4e14b4fe20fb48b7cde,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:d3624cdac3750c8ab10d85c28a8e16cf3da1126c971ca4e14b4fe20fb48b7cde,yes,2026-07-01 15:56:36.092000+00:00,760.7,go,Software Engineering,brave-intl/bat-go,0/8
brave-intl-bat-go-2313,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:brave-intl-bat-go-2313,sha256:74f51d24919d0d2d689b8571b1c2fe8f2073bc76d954f8ec5bcf1e299b0b66dc,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:74f51d24919d0d2d689b8571b1c2fe8f2073bc76d954f8ec5bcf1e299b0b66dc,yes,2026-07-01 15:56:40.382000+00:00,815.3,go,Software Engineering,brave-intl/bat-go,0/8
brave-intl-bat-go-2749,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:brave-intl-bat-go-2749,sha256:b154b8bfac5947cc1bd72cac3a4915fa3594e9cbf232bec27c252eee42cf9246,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:b154b8bfac5947cc1bd72cac3a4915fa3594e9cbf232bec27c252eee42cf9246,yes,2026-07-01 16:05:18.615000+00:00,2195.7,go,Software Engineering,brave-intl/bat-go,0/8
bridgecrewio-checkov-4113,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bridgecrewio-checkov-4113,sha256:8f64625e9360a6f9e12dc4863f7608a7175adbd3b1a85a4553b1e5ab8dbba5f8,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:8f64625e9360a6f9e12dc4863f7608a7175adbd3b1a85a4553b1e5ab8dbba5f8,yes,2026-07-01 12:45:04.142000+00:00,377.6,python,Security,bridgecrewio/checkov,3/8
build-trust-ockam-8055,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:build-trust-ockam-8055,sha256:4a7800eda2816c9b4032ffbfc2ec3e73132993d02479ea3fbb8d74421bfcecd9,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:4a7800eda2816c9b4032ffbfc2ec3e73132993d02479ea3fbb8d74421bfcecd9,yes,2026-07-01 16:07:00.938000+00:00,2542.9,rust,Software Engineering,build-trust/ockam,0/8
builderio-mitosis-1382,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:builderio-mitosis-1382,sha256:f22f9f193f5d3f854df4ac130828e0690cc5fc91c481d3b6fb509e5abbcb7678,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f22f9f193f5d3f854df4ac130828e0690cc5fc91c481d3b6fb509e5abbcb7678,yes,2026-07-01 14:23:22.475000+00:00,1275.1,typescript,Software Engineering,builderio/mitosis,0/8
builderio-mitosis-1520,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:builderio-mitosis-1520,sha256:43c6214bafe9121ffbd3241109dd264985dacc8fbf67d35a47dc63bff316ed01,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:43c6214bafe9121ffbd3241109dd264985dacc8fbf67d35a47dc63bff316ed01,yes,2026-07-01 12:46:08.563000+00:00,1652.0,typescript,Software Engineering,builderio/mitosis,1/8
builderio-mitosis-1629,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:builderio-mitosis-1629,sha256:a67eb62045e423d6207d3576ca947f476210b27e5090c68e88d32d384c5d46a9,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:a67eb62045e423d6207d3576ca947f476210b27e5090c68e88d32d384c5d46a9,yes,2026-07-01 12:51:53.335000+00:00,1980.8,typescript,Debugging and Repair,builderio/mitosis,0/8
builderio-mitosis-814,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:builderio-mitosis-814,sha256:699ca9b8eb2434f5612708fd5ac17311b8065a0c070a98eac4933667a1e670fb,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:699ca9b8eb2434f5612708fd5ac17311b8065a0c070a98eac4933667a1e670fb,yes,2026-07-01 14:24:47.001000+00:00,887.8,typescript,Software Engineering,builderio/mitosis,0/8
bytecodealliance-wasmtime-10023,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-10023,sha256:6f55c592160ed5345522d70f4b8476a87885c8efd755396e01234487dc92f28b,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:6f55c592160ed5345522d70f4b8476a87885c8efd755396e01234487dc92f28b,yes,2026-07-01 16:06:22.470000+00:00,3082.5,rust,Software Engineering,bytecodealliance/wasmtime,0/8
bytecodealliance-wasmtime-10042,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-10042,sha256:0c3a4ed5c47c49e6855388b85936036a0ae9f139ce8ff5f8ea4621efec8e7809,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:0c3a4ed5c47c49e6855388b85936036a0ae9f139ce8ff5f8ea4621efec8e7809,yes,2026-07-01 15:56:40.513000+00:00,955.4,rust,Software Engineering,bytecodealliance/wasmtime,0/8
bytecodealliance-wasmtime-10210,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-10210,sha256:97314cf56af88c3b1aeaa74e37c3973cad3c162de76707c97ba58cd079b4eece,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:97314cf56af88c3b1aeaa74e37c3973cad3c162de76707c97ba58cd079b4eece,yes,2026-07-01 15:56:41.549000+00:00,992.2,rust,Software Engineering,bytecodealliance/wasmtime,0/8
bytecodealliance-wasmtime-7721,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-7721,sha256:14706a60767b0d787ae130226944997e1de8866525b1589a81aa13b02a51f78d,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:14706a60767b0d787ae130226944997e1de8866525b1589a81aa13b02a51f78d,yes,2026-07-01 16:05:52.965000+00:00,2506.6,rust,Software Engineering,bytecodealliance/wasmtime,0/8
bytecodealliance-wasmtime-8129,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-8129,sha256:923160bc944ea498d0a842b20136f44e4755e7cd83524e875986d5fdd5972de5,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:923160bc944ea498d0a842b20136f44e4755e7cd83524e875986d5fdd5972de5,yes,2026-07-01 15:57:01.444000+00:00,689.8,rust,Software Engineering,bytecodealliance/wasmtime,0/8
bytecodealliance-wasmtime-8789,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-8789,sha256:3a7d1b3628bd8df40c6393c6987ba3a79ef86b02d35c614345e5417299b32a58,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:3a7d1b3628bd8df40c6393c6987ba3a79ef86b02d35c614345e5417299b32a58,yes,2026-07-01 16:13:23.100000+00:00,3390.7,rust,Software Engineering,bytecodealliance/wasmtime,0/8
bytecodealliance-wasmtime-8850,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-8850,sha256:a2135a3ed9afbcecd929890d15faccbd1c01657518a232a3a03b554147742f28,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:a2135a3ed9afbcecd929890d15faccbd1c01657518a232a3a03b554147742f28,yes,2026-07-01 16:01:36.723000+00:00,1876.5,rust,Debugging and Repair,bytecodealliance/wasmtime,0/8
bytecodealliance-wasmtime-8933,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-8933,sha256:434e36fc3d5ea374ab2697de89919c00ddcd4d029c2a09ca0e8989607f21be00,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:434e36fc3d5ea374ab2697de89919c00ddcd4d029c2a09ca0e8989607f21be00,yes,2026-07-01 16:12:46.748000+00:00,3451.4,rust,Software Engineering,bytecodealliance/wasmtime,0/8
bytecodealliance-wasmtime-9084,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-9084,sha256:db7b0a6e55a3ad34dc0ca9de3fb89bbc57f9a51af01f12244f77f4b63d4e1903,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:db7b0a6e55a3ad34dc0ca9de3fb89bbc57f9a51af01f12244f77f4b63d4e1903,yes,2026-07-01 15:58:19.149000+00:00,1091.3,rust,Debugging and Repair,bytecodealliance/wasmtime,0/8
bytecodealliance-wasmtime-9217,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-9217,sha256:f6b0c96515c862d97e5340e46073ed76fbac774f1d5aa185411817d518a5823f,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f6b0c96515c862d97e5340e46073ed76fbac774f1d5aa185411817d518a5823f,yes,2026-07-01 15:59:07.417000+00:00,1382.9,rust,Software Engineering,bytecodealliance/wasmtime,0/8
bytecodealliance-wasmtime-9959,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytecodealliance-wasmtime-9959,sha256:b91b21708980cd43ce2c5b317a7fa12eec4daa2ec56efe38fdde3eede1908c27,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:b91b21708980cd43ce2c5b317a7fa12eec4daa2ec56efe38fdde3eede1908c27,yes,2026-07-01 15:56:47.954000+00:00,953.4,rust,Software Engineering,bytecodealliance/wasmtime,0/8
bytestorage-flydb-290,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:bytestorage-flydb-290,sha256:da911e958ec0e28c44a559e33c80d1281ec2f0d9b2887193fe13b46774e99285,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:da911e958ec0e28c44a559e33c80d1281ec2f0d9b2887193fe13b46774e99285,yes,2026-07-01 15:56:42.968000+00:00,528.1,go,Software Engineering,bytestorage/flydb,0/8
cadence-workflow-cadence-6630,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:cadence-workflow-cadence-6630,sha256:6785deb56b6cc709a61be5a458f8408dddf7ad6958f2968dc836d93b9e17b47c,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:6785deb56b6cc709a61be5a458f8408dddf7ad6958f2968dc836d93b9e17b47c,yes,2026-07-01 15:57:54.699000+00:00,835.0,go,Software Engineering,cadence-workflow/cadence,0/8
cedar-policy-cedar-1193,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:cedar-policy-cedar-1193,sha256:337ecbf77da51957ef536e6456c21494301157ba6d7aefa00d306da9c4e8459c,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:337ecbf77da51957ef536e6456c21494301157ba6d7aefa00d306da9c4e8459c,yes,2026-07-01 15:58:03.074000+00:00,1107.7,rust,Debugging and Repair,cedar-policy/cedar,0/8
cedar-policy-cedar-1327,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:cedar-policy-cedar-1327,sha256:f65e02e9d89f133a147229053f1cc289fe89d49cd4d62550985d2c6684aca137,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f65e02e9d89f133a147229053f1cc289fe89d49cd4d62550985d2c6684aca137,yes,2026-07-01 16:00:56.890000+00:00,1734.4,rust,Software Engineering,cedar-policy/cedar,0/8
cedar-policy-cedar-658,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:cedar-policy-cedar-658,sha256:a62f6ada953e0ae837d4786d7727451f8435f52b27711fb32407bc6068d80c8b,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:a62f6ada953e0ae837d4786d7727451f8435f52b27711fb32407bc6068d80c8b,yes,2026-07-01 15:55:51.002000+00:00,674.2,rust,Debugging and Repair,cedar-policy/cedar,0/8
cerbos-cerbos-2237,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:cerbos-cerbos-2237,sha256:ff72e99c96fd3da2439f87c2b64ef73707528b6f3c9fb42b70ca6736998c725d,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:ff72e99c96fd3da2439f87c2b64ef73707528b6f3c9fb42b70ca6736998c725d,yes,2026-07-01 16:01:54.337000+00:00,2038.9,go,Security,cerbos/cerbos,0/8
cert-manager-cert-manager-5452,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:cert-manager-cert-manager-5452,sha256:fe85ee38410aad80dd73a88c2320dc498a94e48c9e494940011ea233a9cf18e1,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:fe85ee38410aad80dd73a88c2320dc498a94e48c9e494940011ea233a9cf18e1,yes,2026-07-01 15:59:20.439000+00:00,1566.0,go,Software Engineering,cert-manager/cert-manager,0/8
cert-manager-cert-manager-6344,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:cert-manager-cert-manager-6344,sha256:0274a7d21bb08edfb3beec2e1d957df5c4a884f55185dc3fd383664749642949,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:0274a7d21bb08edfb3beec2e1d957df5c4a884f55185dc3fd383664749642949,yes,2026-07-01 16:07:06.945000+00:00,2223.5,go,"Build, Dependency, and Release Management",cert-manager/cert-manager,0/8
cert-manager-cert-manager-6678,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:cert-manager-cert-manager-6678,sha256:cf94c96940dc9406ae4693a72cb643bdc04acd33db742ee19aecdfe1b25f1692,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:cf94c96940dc9406ae4693a72cb643bdc04acd33db742ee19aecdfe1b25f1692,yes,2026-07-01 15:59:31.230000+00:00,1359.0,go,"Build, Dependency, and Release Management",cert-manager/cert-manager,0/8
chainguard-images-images-1692,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chainguard-images-images-1692,sha256:ceefe33b830cd1d9c766fb73be7762c299dce90683ce7855521878fc727a5141,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:ceefe33b830cd1d9c766fb73be7762c299dce90683ce7855521878fc727a5141,yes,2026-07-01 15:57:06.173000+00:00,451.8,go,"Build, Dependency, and Release Management",chainguard-images/images,0/8
chainguard-images-images-2276,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chainguard-images-images-2276,sha256:d7dd458fa4b4a8720835a8f76cc58a5c2625ae5de760682d0df46cf461a71491,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:d7dd458fa4b4a8720835a8f76cc58a5c2625ae5de760682d0df46cf461a71491,yes,2026-07-01 15:56:11.612000+00:00,419.0,go,"Build, Dependency, and Release Management",chainguard-images/images,0/8
chainsafe-forest-3887,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chainsafe-forest-3887,sha256:9f949b306ec22e0dda3a42315a17998b92427efe5002d35ef17d85270224199b,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:9f949b306ec22e0dda3a42315a17998b92427efe5002d35ef17d85270224199b,yes,2026-07-01 15:56:57.229000+00:00,1187.5,rust,Security,chainsafe/forest,0/8
chainsafe-lodestar-7663,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chainsafe-lodestar-7663,sha256:3fe0902cfbe29a87900c2831a55a5c77fe58e29cbd34e5a1ed0a943a75b2f1c1,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:3fe0902cfbe29a87900c2831a55a5c77fe58e29cbd34e5a1ed0a943a75b2f1c1,yes,2026-07-01 12:48:34.582000+00:00,1927.8,typescript,Software Engineering,chainsafe/lodestar,1/8
chakra-ui-panda-2099,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chakra-ui-panda-2099,sha256:30a5294b94f3e80a8eaf0aea7e520b45b96abcba8c847225a6b12feb2f4c5ee9,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:30a5294b94f3e80a8eaf0aea7e520b45b96abcba8c847225a6b12feb2f4c5ee9,yes,2026-07-01 14:20:45.708000+00:00,952.9,typescript,Software Engineering,chakra-ui/panda,0/8
channel-io-bezier-react-1944,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:channel-io-bezier-react-1944,sha256:2b42a792241ead34fdbda71791f58cff0d2fea4de69203d851644efb5561efd3,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:2b42a792241ead34fdbda71791f58cff0d2fea4de69203d851644efb5561efd3,yes,2026-07-01 12:47:14.125000+00:00,1018.8,typescript,Software Engineering,channel-io/bezier-react,3/8
channel-io-bezier-react-722,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:channel-io-bezier-react-722,sha256:fa5e6d94fca9f02cc8e03cb853c91679cd45e05e5f4eff1983df9e1fdcf388c1,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:fa5e6d94fca9f02cc8e03cb853c91679cd45e05e5f4eff1983df9e1fdcf388c1,yes,2026-07-01 14:24:12.370000+00:00,610.3,typescript,Software Engineering,channel-io/bezier-react,0/8
channel-io-bezier-react-743,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:channel-io-bezier-react-743,sha256:c48b97678e1e0af943ad07052cb1daee6d6f59b1c5e7e6121b959118fc601651,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:c48b97678e1e0af943ad07052cb1daee6d6f59b1c5e7e6121b959118fc601651,yes,2026-07-01 12:45:34.078000+00:00,608.6,typescript,Software Engineering,channel-io/bezier-react,4/8
channel-io-bezier-react-766,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:channel-io-bezier-react-766,sha256:06d62e9e8d1f6f969fd4ba44deb315a4bf91c2dab7147b4a2b19b5f00d6578fe,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:06d62e9e8d1f6f969fd4ba44deb315a4bf91c2dab7147b4a2b19b5f00d6578fe,yes,2026-07-01 12:41:19.770000+00:00,654.6,typescript,Software Engineering,channel-io/bezier-react,4/8
chef-chef-9550,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chef-chef-9550,sha256:c0fd01d18508d3bd8b0abb699f550b936c18ee701bb54bfdfc9272247628c4fd,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:c0fd01d18508d3bd8b0abb699f550b936c18ee701bb54bfdfc9272247628c4fd,yes,2026-07-01 14:21:52.642000+00:00,428.1,ruby,"Systems, Infrastructure, and Operations",chef/chef,4/8
chia-network-chia-blockchain-18641,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chia-network-chia-blockchain-18641,sha256:9d1fce7a9caa7cc76d084b84721b0da80b5f1bcd844ab1dc198f615d9c27f824,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:9d1fce7a9caa7cc76d084b84721b0da80b5f1bcd844ab1dc198f615d9c27f824,yes,2026-07-01 14:26:08.311000+00:00,778.5,python,Software Engineering,chia-network/chia-blockchain,0/8
chia-network-chia-blockchain-19467,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chia-network-chia-blockchain-19467,sha256:233a95f34463d986c970a1838282eaac94d9515fa3cafef994b57deafa6d46c0,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:233a95f34463d986c970a1838282eaac94d9515fa3cafef994b57deafa6d46c0,yes,2026-07-01 14:20:17.672000+00:00,732.0,python,Data Processing and ETL,chia-network/chia-blockchain,2/8
chia-network-chia-blockchain-19687,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chia-network-chia-blockchain-19687,sha256:a1b31cba0c3a434465052c5722a8e44c026259cf27d6e821654c9de2c928448c,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:a1b31cba0c3a434465052c5722a8e44c026259cf27d6e821654c9de2c928448c,yes,2026-07-01 12:42:27.555000+00:00,1397.5,python,Software Engineering,chia-network/chia-blockchain,0/8
chrisvel-tududi-170,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chrisvel-tududi-170,sha256:cada0c57c4e535b7ff42211a7c40629513d8d512e19fb1f27e3dc0ed1cbeea12,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:cada0c57c4e535b7ff42211a7c40629513d8d512e19fb1f27e3dc0ed1cbeea12,yes,2026-07-01 12:42:55.503000+00:00,552.4,javascript,Software Engineering,chrisvel/tududi,2/8
chroma-core-chroma-1764,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:chroma-core-chroma-1764,sha256:fe704c25550396d1a7370a72a894a8941ddf181a23aedcdb682df49fd9bde55b,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:fe704c25550396d1a7370a72a894a8941ddf181a23aedcdb682df49fd9bde55b,yes,2026-07-01 15:57:36.274000+00:00,846.6,go,Software Engineering,chroma-core/chroma,0/8
